priority,site,page_id,page_family,canonical_candidate,primary_query,query_2,query_3,truth_score,quality_score,provenance_score,current_state,reason_for_priority
46,autospec,veh:toyota:rav4:xa50:hybrid:oil,oil-type,/autospec/toyota/rav4/xa50/2-5-hybrid/oil,toyota rav4 xa50 hybrid oil capacity,toyota rav4 xa50 hybrid oil type,toyota rav4 xa50 hybrid engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:bmw:x5:g05:30d:oil,oil-type,/autospec/bmw/x5/g05/30d-b57/oil,bmw x5 g05 30d oil capacity,bmw x5 g05 30d oil type,bmw x5 g05 30d engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:vw:polo:aw:1-0-tsi:oil,oil-type,/autospec/volkswagen/polo/aw/1-0-tsi/oil,vw polo aw 1-0-tsi oil capacity,vw polo aw 1-0-tsi oil type,vw polo aw 1-0-tsi engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:honda:cr-v:rw:2-0-hybrid:oil,oil-type,/autospec/honda/cr-v/rw/2-0-hybrid/oil,honda cr-v rw 2-0-hybrid oil capacity,honda cr-v rw 2-0-hybrid oil type,honda cr-v rw 2-0-hybrid engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,wearthere,dest:paris:1,wear-month,/wearthere/paris/january/what-to-wear,what to wear in paris in january,paris january packing list,what clothes for paris january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:paris:6,wear-month,/wearthere/paris/june/what-to-wear,what to wear in paris in june,paris june packing list,what clothes for paris june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:tokyo:1,wear-month,/wearthere/tokyo/january/what-to-wear,what to wear in tokyo in january,tokyo january packing list,what clothes for tokyo january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:tokyo:2,wear-month,/wearthere/tokyo/february/what-to-wear,what to wear in tokyo in february,tokyo february packing list,what clothes for tokyo february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:tokyo:7,wear-month,/wearthere/tokyo/july/what-to-wear,what to wear in tokyo in july,tokyo july packing list,what clothes for tokyo july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:tokyo:8,wear-month,/wearthere/tokyo/august/what-to-wear,what to wear in tokyo in august,tokyo august packing list,what clothes for tokyo august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:new-york:1,wear-month,/wearthere/new-york/january/what-to-wear,what to wear in new york in january,new york january packing list,what clothes for new york january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:new-york:2,wear-month,/wearthere/new-york/february/what-to-wear,what to wear in new york in february,new york february packing list,what clothes for new york february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:new-york:7,wear-month,/wearthere/new-york/july/what-to-wear,what to wear in new york in july,new york july packing list,what clothes for new york july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:new-york:8,wear-month,/wearthere/new-york/august/what-to-wear,what to wear in new york in august,new york august packing list,what clothes for new york august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:3,wear-month,/wearthere/london/march/what-to-wear,what to wear in london in march,london march packing list,what clothes for london march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:4,wear-month,/wearthere/london/april/what-to-wear,what to wear in london in april,london april packing list,what clothes for london april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:6,wear-month,/wearthere/london/june/what-to-wear,what to wear in london in june,london june packing list,what clothes for london june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:7,wear-month,/wearthere/london/july/what-to-wear,what to wear in london in july,london july packing list,what clothes for london july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:8,wear-month,/wearthere/london/august/what-to-wear,what to wear in london in august,london august packing list,what clothes for london august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:9,wear-month,/wearthere/london/september/what-to-wear,what to wear in london in september,london september packing list,what clothes for london september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:2,wear-month,/wearthere/barcelona/february/what-to-wear,what to wear in barcelona in february,barcelona february packing list,what clothes for barcelona february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:3,wear-month,/wearthere/barcelona/march/what-to-wear,what to wear in barcelona in march,barcelona march packing list,what clothes for barcelona march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:4,wear-month,/wearthere/barcelona/april/what-to-wear,what to wear in barcelona in april,barcelona april packing list,what clothes for barcelona april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:6,wear-month,/wearthere/barcelona/june/what-to-wear,what to wear in barcelona in june,barcelona june packing list,what clothes for barcelona june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:7,wear-month,/wearthere/barcelona/july/what-to-wear,what to wear in barcelona in july,barcelona july packing list,what clothes for barcelona july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:8,wear-month,/wearthere/barcelona/august/what-to-wear,what to wear in barcelona in august,barcelona august packing list,what clothes for barcelona august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:1,wear-month,/wearthere/reykjavik/january/what-to-wear,what to wear in reykjavik in january,reykjavik january packing list,what clothes for reykjavik january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:2,wear-month,/wearthere/reykjavik/february/what-to-wear,what to wear in reykjavik in february,reykjavik february packing list,what clothes for reykjavik february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:3,wear-month,/wearthere/reykjavik/march/what-to-wear,what to wear in reykjavik in march,reykjavik march packing list,what clothes for reykjavik march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:6,wear-month,/wearthere/reykjavik/june/what-to-wear,what to wear in reykjavik in june,reykjavik june packing list,what clothes for reykjavik june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:7,wear-month,/wearthere/reykjavik/july/what-to-wear,what to wear in reykjavik in july,reykjavik july packing list,what clothes for reykjavik july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:8,wear-month,/wearthere/reykjavik/august/what-to-wear,what to wear in reykjavik in august,reykjavik august packing list,what clothes for reykjavik august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:9,wear-month,/wearthere/reykjavik/september/what-to-wear,what to wear in reykjavik in september,reykjavik september packing list,what clothes for reykjavik september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:11,wear-month,/wearthere/reykjavik/november/what-to-wear,what to wear in reykjavik in november,reykjavik november packing list,what clothes for reykjavik november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:12,wear-month,/wearthere/reykjavik/december/what-to-wear,what to wear in reykjavik in december,reykjavik december packing list,what clothes for reykjavik december,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:1,wear-month,/wearthere/dubai/january/what-to-wear,what to wear in dubai in january,dubai january packing list,what clothes for dubai january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:2,wear-month,/wearthere/dubai/february/what-to-wear,what to wear in dubai in february,dubai february packing list,what clothes for dubai february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:5,wear-month,/wearthere/dubai/may/what-to-wear,what to wear in dubai in may,dubai may packing list,what clothes for dubai may,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:6,wear-month,/wearthere/dubai/june/what-to-wear,what to wear in dubai in june,dubai june packing list,what clothes for dubai june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:7,wear-month,/wearthere/dubai/july/what-to-wear,what to wear in dubai in july,dubai july packing list,what clothes for dubai july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:8,wear-month,/wearthere/dubai/august/what-to-wear,what to wear in dubai in august,dubai august packing list,what clothes for dubai august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:1,wear-month,/wearthere/lisbon/january/what-to-wear,what to wear in lisbon in january,lisbon january packing list,what clothes for lisbon january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:2,wear-month,/wearthere/lisbon/february/what-to-wear,what to wear in lisbon in february,lisbon february packing list,what clothes for lisbon february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:3,wear-month,/wearthere/lisbon/march/what-to-wear,what to wear in lisbon in march,lisbon march packing list,what clothes for lisbon march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:4,wear-month,/wearthere/lisbon/april/what-to-wear,what to wear in lisbon in april,lisbon april packing list,what clothes for lisbon april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:5,wear-month,/wearthere/lisbon/may/what-to-wear,what to wear in lisbon in may,lisbon may packing list,what clothes for lisbon may,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:6,wear-month,/wearthere/lisbon/june/what-to-wear,what to wear in lisbon in june,lisbon june packing list,what clothes for lisbon june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:11,wear-month,/wearthere/lisbon/november/what-to-wear,what to wear in lisbon in november,lisbon november packing list,what clothes for lisbon november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:12,wear-month,/wearthere/lisbon/december/what-to-wear,what to wear in lisbon in december,lisbon december packing list,what clothes for lisbon december,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:rome:1,wear-month,/wearthere/rome/january/what-to-wear,what to wear in rome in january,rome january packing list,what clothes for rome january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:rome:2,wear-month,/wearthere/rome/february/what-to-wear,what to wear in rome in february,rome february packing list,what clothes for rome february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:rome:3,wear-month,/wearthere/rome/march/what-to-wear,what to wear in rome in march,rome march packing list,what clothes for rome march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:rome:7,wear-month,/wearthere/rome/july/what-to-wear,what to wear in rome in july,rome july packing list,what clothes for rome july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:rome:8,wear-month,/wearthere/rome/august/what-to-wear,what to wear in rome in august,rome august packing list,what clothes for rome august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:amsterdam:1,wear-month,/wearthere/amsterdam/january/what-to-wear,what to wear in amsterdam in january,amsterdam january packing list,what clothes for amsterdam january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:amsterdam:2,wear-month,/wearthere/amsterdam/february/what-to-wear,what to wear in amsterdam in february,amsterdam february packing list,what clothes for amsterdam february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:amsterdam:3,wear-month,/wearthere/amsterdam/march/what-to-wear,what to wear in amsterdam in march,amsterdam march packing list,what clothes for amsterdam march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:amsterdam:5,wear-month,/wearthere/amsterdam/may/what-to-wear,what to wear in amsterdam in may,amsterdam may packing list,what clothes for amsterdam may,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:amsterdam:6,wear-month,/wearthere/amsterdam/june/what-to-wear,what to wear in amsterdam in june,amsterdam june packing list,what clothes for amsterdam june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:amsterdam:7,wear-month,/wearthere/amsterdam/july/what-to-wear,what to wear in amsterdam in july,amsterdam july packing list,what clothes for amsterdam july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:amsterdam:8,wear-month,/wearthere/amsterdam/august/what-to-wear,what to wear in amsterdam in august,amsterdam august packing list,what clothes for amsterdam august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:amsterdam:9,wear-month,/wearthere/amsterdam/september/what-to-wear,what to wear in amsterdam in september,amsterdam september packing list,what clothes for amsterdam september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:berlin:1,wear-month,/wearthere/berlin/january/what-to-wear,what to wear in berlin in january,berlin january packing list,what clothes for berlin january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:berlin:2,wear-month,/wearthere/berlin/february/what-to-wear,what to wear in berlin in february,berlin february packing list,what clothes for berlin february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:berlin:6,wear-month,/wearthere/berlin/june/what-to-wear,what to wear in berlin in june,berlin june packing list,what clothes for berlin june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:berlin:7,wear-month,/wearthere/berlin/july/what-to-wear,what to wear in berlin in july,berlin july packing list,what clothes for berlin july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:berlin:8,wear-month,/wearthere/berlin/august/what-to-wear,what to wear in berlin in august,berlin august packing list,what clothes for berlin august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:madrid:1,wear-month,/wearthere/madrid/january/what-to-wear,what to wear in madrid in january,madrid january packing list,what clothes for madrid january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:madrid:2,wear-month,/wearthere/madrid/february/what-to-wear,what to wear in madrid in february,madrid february packing list,what clothes for madrid february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:madrid:3,wear-month,/wearthere/madrid/march/what-to-wear,what to wear in madrid in march,madrid march packing list,what clothes for madrid march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:madrid:4,wear-month,/wearthere/madrid/april/what-to-wear,what to wear in madrid in april,madrid april packing list,what clothes for madrid april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:madrid:7,wear-month,/wearthere/madrid/july/what-to-wear,what to wear in madrid in july,madrid july packing list,what clothes for madrid july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:madrid:8,wear-month,/wearthere/madrid/august/what-to-wear,what to wear in madrid in august,madrid august packing list,what clothes for madrid august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:madrid:11,wear-month,/wearthere/madrid/november/what-to-wear,what to wear in madrid in november,madrid november packing list,what clothes for madrid november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:madrid:12,wear-month,/wearthere/madrid/december/what-to-wear,what to wear in madrid in december,madrid december packing list,what clothes for madrid december,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:seoul:7,wear-month,/wearthere/seoul/july/what-to-wear,what to wear in seoul in july,seoul july packing list,what clothes for seoul july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:seoul:8,wear-month,/wearthere/seoul/august/what-to-wear,what to wear in seoul in august,seoul august packing list,what clothes for seoul august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:singapore:8,wear-month,/wearthere/singapore/august/what-to-wear,what to wear in singapore in august,singapore august packing list,what clothes for singapore august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:singapore:10,wear-month,/wearthere/singapore/october/what-to-wear,what to wear in singapore in october,singapore october packing list,what clothes for singapore october,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:singapore:11,wear-month,/wearthere/singapore/november/what-to-wear,what to wear in singapore in november,singapore november packing list,what clothes for singapore november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:singapore:12,wear-month,/wearthere/singapore/december/what-to-wear,what to wear in singapore in december,singapore december packing list,what clothes for singapore december,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:1,wear-month,/wearthere/sydney/january/what-to-wear,what to wear in sydney in january,sydney january packing list,what clothes for sydney january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:2,wear-month,/wearthere/sydney/february/what-to-wear,what to wear in sydney in february,sydney february packing list,what clothes for sydney february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:3,wear-month,/wearthere/sydney/march/what-to-wear,what to wear in sydney in march,sydney march packing list,what clothes for sydney march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:4,wear-month,/wearthere/sydney/april/what-to-wear,what to wear in sydney in april,sydney april packing list,what clothes for sydney april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:6,wear-month,/wearthere/sydney/june/what-to-wear,what to wear in sydney in june,sydney june packing list,what clothes for sydney june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:7,wear-month,/wearthere/sydney/july/what-to-wear,what to wear in sydney in july,sydney july packing list,what clothes for sydney july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:8,wear-month,/wearthere/sydney/august/what-to-wear,what to wear in sydney in august,sydney august packing list,what clothes for sydney august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:9,wear-month,/wearthere/sydney/september/what-to-wear,what to wear in sydney in september,sydney september packing list,what clothes for sydney september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:10,wear-month,/wearthere/sydney/october/what-to-wear,what to wear in sydney in october,sydney october packing list,what clothes for sydney october,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:11,wear-month,/wearthere/sydney/november/what-to-wear,what to wear in sydney in november,sydney november packing list,what clothes for sydney november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:sydney:12,wear-month,/wearthere/sydney/december/what-to-wear,what to wear in sydney in december,sydney december packing list,what clothes for sydney december,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:los-angeles:1,wear-month,/wearthere/los-angeles/january/what-to-wear,what to wear in los angeles in january,los angeles january packing list,what clothes for los angeles january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:los-angeles:2,wear-month,/wearthere/los-angeles/february/what-to-wear,what to wear in los angeles in february,los angeles february packing list,what clothes for los angeles february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:los-angeles:3,wear-month,/wearthere/los-angeles/march/what-to-wear,what to wear in los angeles in march,los angeles march packing list,what clothes for los angeles march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:los-angeles:5,wear-month,/wearthere/los-angeles/may/what-to-wear,what to wear in los angeles in may,los angeles may packing list,what clothes for los angeles may,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:los-angeles:6,wear-month,/wearthere/los-angeles/june/what-to-wear,what to wear in los angeles in june,los angeles june packing list,what clothes for los angeles june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:los-angeles:9,wear-month,/wearthere/los-angeles/september/what-to-wear,what to wear in los angeles in september,los angeles september packing list,what clothes for los angeles september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:los-angeles:10,wear-month,/wearthere/los-angeles/october/what-to-wear,what to wear in los angeles in october,los angeles october packing list,what clothes for los angeles october,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:chicago:1,wear-month,/wearthere/chicago/january/what-to-wear,what to wear in chicago in january,chicago january packing list,what clothes for chicago january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:chicago:2,wear-month,/wearthere/chicago/february/what-to-wear,what to wear in chicago in february,chicago february packing list,what clothes for chicago february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:chicago:6,wear-month,/wearthere/chicago/june/what-to-wear,what to wear in chicago in june,chicago june packing list,what clothes for chicago june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:chicago:7,wear-month,/wearthere/chicago/july/what-to-wear,what to wear in chicago in july,chicago july packing list,what clothes for chicago july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:chicago:8,wear-month,/wearthere/chicago/august/what-to-wear,what to wear in chicago in august,chicago august packing list,what clothes for chicago august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:toronto:1,wear-month,/wearthere/toronto/january/what-to-wear,what to wear in toronto in january,toronto january packing list,what clothes for toronto january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:toronto:2,wear-month,/wearthere/toronto/february/what-to-wear,what to wear in toronto in february,toronto february packing list,what clothes for toronto february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:toronto:7,wear-month,/wearthere/toronto/july/what-to-wear,what to wear in toronto in july,toronto july packing list,what clothes for toronto july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:toronto:8,wear-month,/wearthere/toronto/august/what-to-wear,what to wear in toronto in august,toronto august packing list,what clothes for toronto august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dublin:2,wear-month,/wearthere/dublin/february/what-to-wear,what to wear in dublin in february,dublin february packing list,what clothes for dublin february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dublin:3,wear-month,/wearthere/dublin/march/what-to-wear,what to wear in dublin in march,dublin march packing list,what clothes for dublin march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dublin:4,wear-month,/wearthere/dublin/april/what-to-wear,what to wear in dublin in april,dublin april packing list,what clothes for dublin april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dublin:5,wear-month,/wearthere/dublin/may/what-to-wear,what to wear in dublin in may,dublin may packing list,what clothes for dublin may,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dublin:6,wear-month,/wearthere/dublin/june/what-to-wear,what to wear in dublin in june,dublin june packing list,what clothes for dublin june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dublin:7,wear-month,/wearthere/dublin/july/what-to-wear,what to wear in dublin in july,dublin july packing list,what clothes for dublin july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dublin:9,wear-month,/wearthere/dublin/september/what-to-wear,what to wear in dublin in september,dublin september packing list,what clothes for dublin september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dublin:10,wear-month,/wearthere/dublin/october/what-to-wear,what to wear in dublin in october,dublin october packing list,what clothes for dublin october,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dublin:11,wear-month,/wearthere/dublin/november/what-to-wear,what to wear in dublin in november,dublin november packing list,what clothes for dublin november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:copenhagen:1,wear-month,/wearthere/copenhagen/january/what-to-wear,what to wear in copenhagen in january,copenhagen january packing list,what clothes for copenhagen january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:copenhagen:2,wear-month,/wearthere/copenhagen/february/what-to-wear,what to wear in copenhagen in february,copenhagen february packing list,what clothes for copenhagen february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:copenhagen:3,wear-month,/wearthere/copenhagen/march/what-to-wear,what to wear in copenhagen in march,copenhagen march packing list,what clothes for copenhagen march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:copenhagen:6,wear-month,/wearthere/copenhagen/june/what-to-wear,what to wear in copenhagen in june,copenhagen june packing list,what clothes for copenhagen june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:copenhagen:7,wear-month,/wearthere/copenhagen/july/what-to-wear,what to wear in copenhagen in july,copenhagen july packing list,what clothes for copenhagen july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:copenhagen:8,wear-month,/wearthere/copenhagen/august/what-to-wear,what to wear in copenhagen in august,copenhagen august packing list,what clothes for copenhagen august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vienna:1,wear-month,/wearthere/vienna/january/what-to-wear,what to wear in vienna in january,vienna january packing list,what clothes for vienna january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vienna:2,wear-month,/wearthere/vienna/february/what-to-wear,what to wear in vienna in february,vienna february packing list,what clothes for vienna february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vienna:6,wear-month,/wearthere/vienna/june/what-to-wear,what to wear in vienna in june,vienna june packing list,what clothes for vienna june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vienna:7,wear-month,/wearthere/vienna/july/what-to-wear,what to wear in vienna in july,vienna july packing list,what clothes for vienna july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vienna:8,wear-month,/wearthere/vienna/august/what-to-wear,what to wear in vienna in august,vienna august packing list,what clothes for vienna august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:prague:1,wear-month,/wearthere/prague/january/what-to-wear,what to wear in prague in january,prague january packing list,what clothes for prague january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:prague:2,wear-month,/wearthere/prague/february/what-to-wear,what to wear in prague in february,prague february packing list,what clothes for prague february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:prague:6,wear-month,/wearthere/prague/june/what-to-wear,what to wear in prague in june,prague june packing list,what clothes for prague june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:prague:7,wear-month,/wearthere/prague/july/what-to-wear,what to wear in prague in july,prague july packing list,what clothes for prague july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:prague:8,wear-month,/wearthere/prague/august/what-to-wear,what to wear in prague in august,prague august packing list,what clothes for prague august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:bangkok:1,wear-month,/wearthere/bangkok/january/what-to-wear,what to wear in bangkok in january,bangkok january packing list,what clothes for bangkok january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:bangkok:2,wear-month,/wearthere/bangkok/february/what-to-wear,what to wear in bangkok in february,bangkok february packing list,what clothes for bangkok february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:bangkok:3,wear-month,/wearthere/bangkok/march/what-to-wear,what to wear in bangkok in march,bangkok march packing list,what clothes for bangkok march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:bangkok:4,wear-month,/wearthere/bangkok/april/what-to-wear,what to wear in bangkok in april,bangkok april packing list,what clothes for bangkok april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:bangkok:5,wear-month,/wearthere/bangkok/may/what-to-wear,what to wear in bangkok in may,bangkok may packing list,what clothes for bangkok may,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:bangkok:6,wear-month,/wearthere/bangkok/june/what-to-wear,what to wear in bangkok in june,bangkok june packing list,what clothes for bangkok june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:bangkok:7,wear-month,/wearthere/bangkok/july/what-to-wear,what to wear in bangkok in july,bangkok july packing list,what clothes for bangkok july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:bangkok:8,wear-month,/wearthere/bangkok/august/what-to-wear,what to wear in bangkok in august,bangkok august packing list,what clothes for bangkok august,47,68,47,GRAPH_ONLY,not a near-duplicate
